surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber,org_tsn
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,18332,l,12,159,20150505cb7.4,9873
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,256,l,1202010402,375,20150505cb7.4,9880
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,9997,amphidinium,not_applicable,ph103,count,1920,l,12040101,300,20150505cb7.4,9997
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,59581,l,12040103,337,20150505cb7.4,10031
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,10106,katodinium_rotundatum,not_applicable,ph103,count,13749,l,1204010502,412,20150505cb7.4,10106
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,10171,diplopsalis_lenticula,not_applicable,ph103,count,128,l,1204090202,484,20150505cb7.4,10171
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,256,l,1204270101,462,20150505cb7.4,10537
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,297580,l,14020303,1364,20150505cb7.4,10635
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,59581,l,14020303,862,20150505cb7.4,10635
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,584566,pseudo-nitzschia_pungens,not_applicable,ph103,count,18332,l,0703100113,104,20150505cb7.4,584566
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,384991,l,0702100108,123,20150505cb7.4,615882
433918,433918,odu/pel,c,cb7.4,2015-05-05,ap,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,13749,l,0702100107,121,20150505cb7.4,615883
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,355200,l,03,1389,20150505tf5.5,0
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,0,green_cells,3-5_microns,ph103,count,189369,l,green_cells,429,20150505tf5.5,0
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,108211,l,phytoflag,804,20150505tf5.5,0
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,727,merismopedia,not_applicable,ph103,count,269952,l,03020111,983,20150505tf5.5,727
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,747,microcystis,not_applicable,ph103,count,1704960,l,03020113,828,20150505tf5.5,747
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2288,centrales,<10_microns,ph103,count,486950,l,0702,1360,20150505tf5.5,2288
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,255744,l,0702,1367,20150505tf5.5,2288
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,2816,l,0702,1368,20150505tf5.5,2288
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2294,melosira_nummuloides,not_applicable,ph103,count,10624,l,0702010104,195,20150505tf5.5,2294
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2339,melosira_varians,not_applicable,ph103,count,2944,l,0702010127,1018,20150505tf5.5,2339
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,896,l,0702010201,96,20150505tf5.5,2346
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2930,pennales,<10_microns,ph103,count,297580,l,0703,1362,20150505tf5.5,2930
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2930,pennales,>60_microns,ph103,count,768,l,0703,1372,20150505tf5.5,2930
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,56832,l,0703,1370,20150505tf5.5,2930
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,2048,l,0703,1371,20150505tf5.5,2930
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,99456,l,07030101,77,20150505tf5.5,2932
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,3120,asterionella_formosa,not_applicable,ph103,count,16000,l,0703010403,164,20150505tf5.5,3120
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,3147,rhaphoneis_amphiceros,not_applicable,ph103,count,768,l,0703010802,673,20150505tf5.5,3147
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,3155,licmophora,not_applicable,ph103,count,3584,l,07030110,204,20150505tf5.5,3155
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,3214,diatoma,not_applicable,ph103,count,4096,l,07030121,223,20150505tf5.5,3214
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,3337,eunotia,not_applicable,ph103,count,2816,l,07030301,289,20150505tf5.5,3337
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,56832,l,07030402,55,20150505tf5.5,3577
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,3649,navicula,not_applicable,ph103,count,227328,l,07030501,97,20150505tf5.5,3649
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,256,l,07030517,108,20150505tf5.5,4592
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,4795,cymbella,not_applicable,ph103,count,2816,l,07030704,975,20150505tf5.5,4795
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,5070,nitzschia,not_applicable,ph103,count,2048,l,07031001,99,20150505tf5.5,5070
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,256,l,0703100402,100,20150505tf5.5,5318
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,5331,surirella,not_applicable,ph103,count,42624,l,07031101,140,20150505tf5.5,5331
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,5578,pandorina,not_applicable,ph103,count,1664,l,08020302,1014,20150505tf5.5,5578
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,5657,schroederia_setigera,not_applicable,ph103,count,640,l,0803010301,997,20150505tf5.5,5657
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,127872,l,0803050701,988,20150505tf5.5,5878
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,6104,scenedesmus,not_applicable,ph103,count,3456,l,08030902,872,20150505tf5.5,6104
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,6225,crucigenia,not_applicable,ph103,count,255744,l,08030903,534,20150505tf5.5,6225
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,6260,tetrastrum,not_applicable,ph103,count,2048,l,08030908,1100,20150505tf5.5,6260
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,6451,dactylococcopsis_rhaphidioides,not_applicable,ph103,count,127872,l,0805010405,704,20150505tf5.5,6451
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,9535,pyramimonas,not_applicable,ph103,count,56832,l,10020203,525,20150505tf5.5,9535
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,9620,euglena,not_applicable,ph103,count,256,l,11030101,850,20150505tf5.5,9620
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,85248,l,12,159,20150505tf5.5,9873
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,256,l,1202010401,374,20150505tf5.5,9879
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,9997,amphidinium,not_applicable,ph103,count,512,l,12040101,300,20150505tf5.5,9997
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,71040,l,12040103,337,20150505tf5.5,10031
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,10207,heterocapsa_triquetra,not_applicable,ph103,count,256,l,1204100101,447,20150505tf5.5,10207
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,459897,l,14020303,1364,20150505tf5.5,10635
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,269952,l,14020303,862,20150505tf5.5,10635
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,10641,cryptomonas_erosa,not_applicable,ph103,count,6016,l,1402030306,1305,20150505tf5.5,10641
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,591207,aulacoseira_granulata,not_applicable,ph103,count,113664,l,0702010107,94,20150505tf5.5,591207
433916,433916,odu/pel,c,tf5.5,2015-05-05,ap,fs1,7,591208,aulacoseira_distans,not_applicable,ph103,count,3452544,l,0702010119,166,20150505tf5.5,591208
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,2304,l,03,1389,20150506cb6.1,0
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,0,chaetoceros_neogracilis,not_applicable,ph103,count,128,l,0702090130,844,20150506cb6.1,1004011
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,0,green_cells,3-5_microns,ph103,count,108211,l,green_cells,429,20150506cb6.1,0
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,270528,l,phytoflag,804,20150506cb6.1,0
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,1814,ebria_tripartita,not_applicable,ph103,count,512,l,0407010301,718,20150506cb6.1,1814
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2288,centrales,<10_microns,ph103,count,4490764,l,0702,1360,20150506cb6.1,2288
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,113664,l,0702,1367,20150506cb6.1,2288
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,512,l,0702,1368,20150506cb6.1,2288
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,512,l,0702010201,96,20150506cb6.1,2346
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,1664,l,0702011202,89,20150506cb6.1,2396
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,42624,l,0702020101,136,20150506cb6.1,2402
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,255744,l,07020203,955,20150506cb6.1,2439
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,128,l,07020301,58,20150506cb6.1,2546
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,923520,l,0702080202,18,20150506cb6.1,2755
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,1792,l,07020901,20,20150506cb6.1,2758
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2819,chaetoceros_pendulus,not_applicable,ph103,count,768,l,0702090142,44,20150506cb6.1,2819
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2930,pennales,>60_microns,ph103,count,56832,l,0703,1372,20150506cb6.1,2930
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,256,l,0703,1370,20150506cb6.1,2930
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,113664,l,0703,1371,20150506cb6.1,2930
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,768,l,0703010601,143,20150506cb6.1,3139
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,3337,eunotia,not_applicable,ph103,count,128,l,07030301,289,20150506cb6.1,3337
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,3649,navicula,not_applicable,ph103,count,128,l,07030501,97,20150506cb6.1,3649
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,640,l,07030517,108,20150506cb6.1,4592
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,4674,amphiprora,not_applicable,ph103,count,128,l,07030522,2,20150506cb6.1,4674
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,768,l,0703100402,100,20150506cb6.1,5318
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,56832,l,0803050701,988,20150506cb6.1,5878
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,9535,pyramimonas,not_applicable,ph103,count,256,l,10020203,525,20150506cb6.1,9535
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,9620,euglena,not_applicable,ph103,count,512,l,11030101,850,20150506cb6.1,9620
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,255744,l,12,159,20150506cb6.1,9873
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,896,l,1202010401,374,20150506cb6.1,9879
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,6016,l,1202010402,375,20150506cb6.1,9880
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10006,amphidinium_sphenoides,not_applicable,ph103,count,128,l,1204010108,433,20150506cb6.1,10006
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,42624,l,12040103,337,20150506cb6.1,10031
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10077,gyrodinium,not_applicable,ph103,count,256,l,12040104,341,20150506cb6.1,10077
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10106,katodinium_rotundatum,not_applicable,ph103,count,56832,l,1204010502,412,20150506cb6.1,10106
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10340,protoperidinium,not_applicable,ph103,count,3072,l,12041005,355,20150506cb6.1,10340
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10399,ceratium_furca,not_applicable,ph103,count,128,l,1204140102,306,20150506cb6.1,10399
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,128,l,1204270101,462,20150506cb6.1,10537
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,1650220,l,14020303,1364,20150506cb6.1,10635
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,198912,l,14020303,862,20150506cb6.1,10635
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,573326,amphidinium_extensum,not_applicable,ph103,count,6016,l,12040101exte,842,20150506cb6.1,573326
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,584566,pseudo-nitzschia_pungens,not_applicable,ph103,count,5504,l,0703100113,104,20150506cb6.1,584566
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,11136,l,0703100114,105,20150506cb6.1,615879
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,2301696,l,0702100108,123,20150506cb6.1,615882
433926,433926,odu/pel,c,cb6.1,2015-05-06,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,256,l,070301asgl,5,20150506cb6.1,615890
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,1814,ebria_tripartita,not_applicable,ph103,count,1024,l,0407010301,718,20150506le3.6,1814
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2265,rhabdosphaera_hispida,not_applicable,ph103,count,512,l,0603050603,291,20150506le3.6,2265
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2288,centrales,<10_microns,ph103,count,5518771,l,0702,1360,20150506le3.6,2288
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,213120,l,0702,1367,20150506le3.6,2288
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,2560,l,0702,1368,20150506le3.6,2288
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,1024,l,0702011202,89,20150506le3.6,2396
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,426240,l,0702020101,136,20150506le3.6,2402
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,1024,l,07020203,955,20150506le3.6,2439
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2484,thalassiosira,not_applicable,ph103,count,1024,l,07020205,156,20150506le3.6,2484
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,1491840,l,0702080202,18,20150506le3.6,2755
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,3072,l,07020901,20,20150506le3.6,2758
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2930,pennales,<10_microns,ph103,count,108211,l,0703,1362,20150506le3.6,2930
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2930,pennales,>60_microns,ph103,count,11264,l,0703,1372,20150506le3.6,2930
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,142080,l,0703,1370,20150506le3.6,2930
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,213120,l,0703,1371,20150506le3.6,2930
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,512,l,07030402,55,20150506le3.6,3577
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,4795,cymbella,not_applicable,ph103,count,512,l,07030704,975,20150506le3.6,4795
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,106560,l,0703100402,100,20150506le3.6,5318
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,461760,l,0803050701,988,20150506le3.6,5878
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,9535,pyramimonas,not_applicable,ph103,count,512,l,10020203,525,20150506le3.6,9535
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,9620,euglena,not_applicable,ph103,count,2048,l,11030101,850,20150506le3.6,9620
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,177600,l,12,159,20150506le3.6,9873
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,512,l,1202010401,374,20150506le3.6,9879
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,568320,l,1202010402,375,20150506le3.6,9880
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,9997,amphidinium,not_applicable,ph103,count,2048,l,12040101,300,20150506le3.6,9997
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,284160,l,12040103,337,20150506le3.6,10031
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,10106,katodinium_rotundatum,not_applicable,ph103,count,142080,l,1204010502,412,20150506le3.6,10106
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,10171,diplopsalis_lenticula,not_applicable,ph103,count,3584,l,1204090202,484,20150506le3.6,10171
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,10207,heterocapsa_triquetra,not_applicable,ph103,count,512,l,1204100101,447,20150506le3.6,10207
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,10340,protoperidinium,not_applicable,ph103,count,512,l,12041005,355,20150506le3.6,10340
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,1024,l,1204270101,462,20150506le3.6,10537
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,1190323,l,14020303,1364,20150506le3.6,10635
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,284160,l,14020303,862,20150506le3.6,10635
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,584566,pseudo-nitzschia_pungens,not_applicable,ph103,count,1024,l,0703100113,104,20150506le3.6,584566
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,497280,l,0702100108,123,20150506le3.6,615882
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,2131200,l,0702100107,121,20150506le3.6,615883
433928,433928,odu/pel,c,le3.6,2015-05-06,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,1024,l,070301asgl,5,20150506le3.6,615890
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,0,woronichinia_naegeliana,not_applicable,ph103,count,5114880,l,0302012603,1406,20150506ret5.2,0
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,739,merismopedia_tenuissima,not_applicable,ph103,count,12288,l,0302011109,934,20150506ret5.2,739
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,1055,spirulina_subsalsa,not_applicable,ph103,count,6656,l,0304010903,810,20150506ret5.2,1055
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,1100,anabaena,not_applicable,ph103,count,20992,l,03040201,809,20150506ret5.2,1100
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,1534,dinobryon_divergens,not_applicable,ph103,count,4096,l,0402020108,1272,20150506ret5.2,1534
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2288,centrales,<10_microns,ph103,count,12768921,l,0702,1360,20150506ret5.2,2288
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,568320,l,0702,1367,20150506ret5.2,2288
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,4608,l,0702,1368,20150506ret5.2,2288
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2339,melosira_varians,not_applicable,ph103,count,5632,l,0702010127,1018,20150506ret5.2,2339
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,568320,l,0702011202,89,20150506ret5.2,2396
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,7217664,l,0702020101,136,20150506ret5.2,2402
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,2048,l,07020203,955,20150506ret5.2,2439
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,15872,l,07020301,58,20150506ret5.2,2546
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2930,pennales,<10_microns,ph103,count,757478,l,0703,1362,20150506ret5.2,2930
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2930,pennales,>60_microns,ph103,count,5120,l,0703,1372,20150506ret5.2,2930
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,340992,l,0703,1370,20150506ret5.2,2930
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,170496,l,0703,1371,20150506ret5.2,2930
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,42496,l,07030101,77,20150506ret5.2,2932
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,3013,synedra,not_applicable,ph103,count,6656,l,07030103,217,20150506ret5.2,3013
433924,433924,odu/pel,c,ret5.2,2015-05-06,ap,fs1,7,3120,asterionella_formosa,not_applicable,ph103,count,65536,l,0703010403,164,20150506ret5.2,3120
